시군구별,성별,연령별,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042
당진시,계,95세이상,228,251,306,352,378,452,521,605,680,798,876,956,1037,1078,1106,1218,1281,1283,1268,1224,1309
금산군,계,계,52302,52885,52604,51992,51523,51198,51014,50923,50888,50883,50914,50954,50998,51052,51114,51161,51211,51255,51293,51304,51308
금산군,계,0 - 4세,772,793,739,713,690,699,698,714,729,749,768,782,793,799,803,802,797,790,779,764,749
금산군,계,5 - 9세,1350,1218,1109,993,881,764,756,699,685,670,682,679,695,709,729,748,763,775,782,785,784
금산군,계,10 - 14세,1952,1927,1874,1772,1627,1541,1392,1291,1180,1065,945,921,843,820,792,794,782,794,810,833,855
금산군,계,15 - 19세,2560,2232,2176,2164,2184,2077,2010,1941,1854,1742,1672,1525,1428,1309,1186,1071,1038,951,922,888,883
금산군,계,20-24세,3580,3658,3333,2863,2556,2416,2173,2131,2077,2079,1995,1965,1924,1873,1800,1752,1626,1561,1460,1360,1270
금산군,계,25-29세,2380,2662,2679,2711,2632,2485,2390,2208,1980,1870,1818,1701,1731,1684,1713,1664,1666,1636,1618,1580,1545
금산군,계,30-34세,1880,2008,2078,2038,2037,1990,2002,1949,1995,1929,1846,1782,1658,1531,1466,1427,1353,1391,1341,1380,1350
금산군,계,35-39세,2046,2043,1951,1893,1810,1857,1887,1926,1947,1986,1957,1960,1900,1931,1859,1789,1718,1612,1502,1429,1382
금산군,계,40-44세,2690,2684,2645,2475,2308,2108,2032,1948,1944,1902,1977,2020,2066,2094,2137,2109,2106,2046,2067,1988,1918
금산군,계,45-49세,3196,3050,2909,2858,2830,2888,2861,2805,2669,2528,2351,2277,2193,2193,2163,2242,2289,2347,2380,2425,2398
금산군,계,50-54세,4022,4071,4014,3902,3758,3562,3398,3261,3231,3229,3312,3303,3258,3121,2967,2776,2688,2594,2597,2574,2661
금산군,계,55-59세,4433,4361,4552,4513,4597,4610,4672,4593,4500,4358,4160,3999,3861,3838,3858,3956,3964,3929,3784,3612,3404
금산군,계,60-64세,5409,5536,5454,5310,4996,5014,4944,5188,5216,5345,5403,5486,5408,5304,5141,4923,4749,4598,4581,4623,4751
금산군,계,65-69세,4582,4942,5098,5342,5822,5855,5936,5882,5773,5502,5541,5483,5738,5790,5938,6010,6104,6029,5918,5737,5504
금산군,계,70-74세,3620,3642,3831,4084,4323,4584,4955,5166,5453,5937,5991,6092,6043,5941,5690,5730,5681,5939,6006,6161,6249
금산군,계,75-79세,2951,2853,2957,3117,3251,3358,3374,3578,3839,4092,4363,4718,4936,5222,5687,5753,5861,5822,5736,5521,5566
금산군,계,80-84세,2727,2880,2692,2605,2488,2446,2403,2519,2668,2789,2902,2932,3125,3374,3605,3862,4174,4387,4669,5088,5158
금산군,계,85-89세,1545,1635,1743,1779,1797,1928,2038,1927,1890,1811,1815,1818,1911,2025,2118,2217,2256,2416,2628,2812,3032
금산군,계,90-94세,486,555,633,700,764,813,863,936,965,980,1068,1135,1075,1062,1018,1047,1071,1127,1197,1247,1318
금산군,계,95세이상,121,135,137,160,172,203,230,261,293,320,348,376,412,432,444,489,525,511,516,497,531
부여군,계,계,61921,60912,59873,58847,58037,57413,56934,56602,56296,55996,55724,55461,55223,55002,54774,54566,54359,54139,53946,53751,53534
부여군,계,0 - 4세,857,764,667,617,591,566,550,552,556,568,582,594,606,616,625,630,633,630,623,614,602
부여군,계,5 - 9세,1555,1413,1290,1105,936,854,776,705,662,638,611,598,600,606,620,635,648,663,673,682,686
부여군,계,10 - 14세,1966,1894,1815,1765,1695,1531,1411,1307,1148,1003,927,848,775,728,700,670,657,660,667,685,703
부여군,계,15 - 19세,2101,2120,2041,1980,1923,1897,1837,1776,1748,1693,1544,1440,1336,1186,1052,982,900,829,783,752,722
부여군,계,20-24세,2420,2070,1958,1863,1793,1789,1807,1743,1728,1704,1711,1667,1622,1611,1562,1437,1366,1272,1154,1057,997
부여군,계,25-29세,2517,2450,2283,2070,1918,1776,1664,1648,1585,1514,1496,1489,1432,1435,1427,1449,1416,1399,1398,1355,1270
부여군,계,30-34세,2150,2147,2145,2075,2027,1918,1879,1800,1766,1723,1643,1571,1541,1452,1376,1351,1343,1296,1309,1310,1333
부여군,계,35-39세,2323,2173,2124,2021,1926,1936,1905,1957,1946,1956,1899,1887,1823,1802,1760,1681,1608,1562,1464,1385,1351
부여군,계,40-44세,2864,2839,2722,2605,2493,2323,2197,2131,2073,2024,2063,2059,2124,2123,2146,2099,2090,2024,2005,1961,1876
부여군,계,45-49세,3660,3416,3187,3063,2991,3015,2984,2890,2790,2671,2507,2388,2330,2282,2247,2295,2305,2381,2386,2421,2383
부여군,계,50-54세,4569,4520,4267,4116,3867,3696,3482,3324,3261,3238,3286,3269,3187,3087,2955,2781,2651,2585,2542,2517,2572
부여군,계,55-59세,5135,4943,5050,4801,4862,4806,4779,4599,4502,4291,4138,3935,3779,3726,3729,3796,3796,3724,3617,3469,3279
부여군,계,60-64세,6985,6868,6522,6307,5758,5568,5413,5599,5425,5541,5536,5548,5384,5288,5066,4890,4673,4501,4449,4476,4568
부여군,계,65-69세,6173,6534,6784,6959,7209,7210,7176,6919,6749,6249,6094,5965,6169,6040,6184,6210,6249,6098,5997,5756,5561
부여군,계,70-74세,5073,5139,5103,5297,5790,6008,6377,6678,6911,7206,7254,7251,7021,6868,6405,6282,6169,6388,6290,6454,6496
부여군,계,75-79세,3981,3878,4029,4299,4505,4636,4726,4742,4968,5457,5686,6054,6354,6596,6905,6968,6986,6794,6667,6252,6153
부여군,계,80-84세,3953,3949,3872,3724,3453,3314,3274,3447,3704,3882,4018,4104,4146,4383,4824,5040,5373,5652,5902,6214,6282
부여군,계,85-89세,2547,2601,2688,2662,2668,2818,2841,2810,2719,2528,2462,2467,2627,2838,2957,3075,3149,3206,3427,3786,3972
부여군,계,90-94세,871,953,1066,1230,1310,1382,1440,1510,1516,1535,1648,1670,1664,1608,1492,1486,1520,1637,1776,1835,1922
부여군,계,95세이상,221,241,260,288,322,370,416,465,539,575,619,657,703,727,742,809,827,838,817,770,806
서천군,계,계,49719,49279,48808,48134,47619,47232,46936,46754,46596,46466,46344,46234,46130,46043,45978,45898,45832,45758,45689,45598,45509
서천군,계,0 - 4세,802,730,664,591,547,512,515,527,537,552,565,576,587,595,601,606,606,604,597,587,575
서천군,계,5 - 9세,1205,1099,973,877,785,735,674,622,581,549,528,533,543,555,573,588,601,613,622,627,631
서천군,계,10 - 14세,1470,1438,1401,1352,1248,1152,1050,962,888,807,762,699,646,603,574,553,558,565,576,596,613
서천군,계,15 - 19세,1707,1756,1668,1523,1445,1439,1403,1377,1347,1262,1187,1096,1016,940,854,804,739,688,646,612,591
서천군,계,20-24세,1536,1264,1295,1379,1408,1396,1400,1315,1255,1251,1268,1234,1212,1189,1130,1079,1009,945,881,808,768
서천군,계,25-29세,1861,1831,1763,1573,1458,1376,1273,1280,1279,1229,1188,1193,1136,1124,1139,1151,1121,1120,1108,1072,1038
서천군,계,30-34세,1747,1855,1850,1812,1739,1647,1604,1564,1485,1450,1395,1312,1298,1245,1170,1138,1142,1095,1101,1112,1125
서천군,계,35-39세,1865,1785,1741,1664,1692,1651,1658,1652,1672,1649,1611,1597,1557,1497,1471,1411,1331,1308,1235,1156,1125
서천군,계,40-44세,2367,2379,2277,2088,1925,1817,1719,1700,1673,1724,1706,1749,1761,1797,1787,1760,1743,1697,1642,1614,1549
서천군,계,45-49세,2922,2731,2576,2502,2419,2413,2399,2328,2211,2097,2004,1907,1883,1857,1906,1899,1955,1979,2023,2018,1995
서천군,계,50-54세,3756,3752,3627,3460,3254,3051,2875,2737,2706,2668,2704,2715,2658,2539,2411,2298,2188,2153,2131,2181,2181
서천군,계,55-59세,4056,3856,3987,3917,4100,4098,4134,4021,3878,3690,3496,3324,3190,3170,3155,3213,3240,3183,3057,2911,2773
서천군,계,60-64세,5353,5360,5128,4956,4618,4509,4345,4528,4496,4699,4723,4786,4680,4541,4351,4150,3979,3843,3828,3835,3917
서천군,계,65-69세,4891,5137,5318,5395,5550,5684,5746,5565,5424,5113,5027,4884,5083,5081,5294,5333,5410,5310,5168,4966,4755
서천군,계,70-74세,4324,4260,4337,4573,4856,4907,5158,5383,5514,5719,5877,5958,5799,5670,5377,5295,5168,5383,5399,5613,5665
서천군,계,75-79세,3492,3414,3527,3734,3980,4007,3979,4072,4328,4619,4699,4956,5185,5338,5571,5740,5826,5686,5576,5307,5245
서천군,계,80-84세,3240,3369,3203,3127,2911,2960,2925,3045,3231,3433,3476,3476,3576,3827,4094,4191,4434,4655,4832,5063,5230
서천군,계,85-89세,2172,2203,2299,2342,2303,2369,2489,2379,2335,2172,2241,2244,2347,2499,2639,2695,2720,2814,3042,3269,3369
서천군,계,90-94세,790,877,961,1015,1095,1189,1221,1292,1320,1307,1368,1452,1393,1377,1274,1342,1367,1436,1547,1616,1672
서천군,계,95세이상,163,183,213,254,286,320,369,405,436,476,519,543,580,599,607,652,695,681,678,635,692
청양군,계,계,29894,29812,29824,29742,29707,29721,29763,29835,29895,29965,30024,30083,30147,30200,30255,30295,30330,30368,30393,30406,30400
청양군,계,0 - 4세,449,408,395,366,345,328,330,337,344,355,361,370,376,384,387,391,391,387,383,379,370
청양군,계,5 - 9세,637,595,520,477,443,420,385,370,352,337,326,327,332,338,350,358,363,370,377,381,384
청양군,계,10 - 14세,856,815,821,793,720,662,627,554,518,479,454,419,404,380,364,350,352,356,360,371,379
청양군,계,15 - 19세,1115,1154,1114,1092,1115,1135,1108,1105,1074,1002,944,896,818,779,715,667,613,584,545,518,497
청양군,계,20-24세,1182,1166,1254,1251,1219,1222,1222,1183,1199,1227,1239,1209,1199,1160,1109,1066,1011,931,880,803,752
청양군,계,25-29세,1228,1177,1187,1153,1114,1061,1039,1038,985,942,928,918,892,905,916,919,897,898,877,853,827
청양군,계,30-34세,1046,1050,1032,1016,1029,1010,981,980,963,942,902,880,860,804,769,754,746,724,737,740,743
청양군,계,35-39세,1094,1096,1067,1041,1003,985,998,997,1007,1026,1012,990,988,971,948,909,886,854,799,762,740
청양군,계,40-44세,1246,1247,1239,1201,1172,1138,1095,1057,1053,1035,1037,1065,1070,1088,1107,1093,1070,1066,1047,1025,984
청양군,계,45-49세,1602,1489,1451,1417,1387,1409,1428,1418,1369,1324,1274,1217,1181,1181,1167,1175,1211,1221,1247,1266,1254
청양군,계,50-54세,2190,2157,2032,1966,1904,1811,1714,1691,1662,1650,1685,1712,1699,1645,1588,1523,1456,1413,1412,1402,1417
청양군,계,55-59세,2648,2573,2639,2472,2529,2514,2505,2430,2398,2351,2256,2158,2120,2087,2090,2139,2174,2165,2100,2025,1936
청양군,계,60-64세,3490,3541,3404,3381,3104,3039,2986,3088,2973,3064,3074,3092,3031,3002,2934,2824,2716,2668,2640,2659,2731
청양군,계,65-69세,2952,3120,3302,3405,3615,3709,3789,3679,3672,3426,3380,3337,3454,3369,3482,3512,3542,3486,3448,3365,3238
청양군,계,70-74세,2476,2423,2482,2637,2843,2955,3160,3363,3485,3707,3813,3896,3795,3792,3558,3521,3491,3616,3562,3686,3722
청양군,계,75-79세,1883,1893,1934,2090,2250,2337,2312,2383,2529,2733,2845,3046,3252,3382,3606,3716,3799,3716,3717,3506,3484
청양군,계,80-84세,1967,1945,1881,1833,1680,1609,1646,1695,1842,1972,2057,2044,2114,2256,2451,2564,2753,2946,3081,3298,3408
청양군,계,85-89세,1333,1404,1439,1408,1379,1443,1442,1418,1389,1281,1246,1292,1338,1460,1550,1622,1615,1684,1821,1991,2093
청양군,계,90-94세,417,467,518,620,716,757,797,820,811,803,857,862,855,838,776,769,810,847,931,974,1022
청양군,계,95세이상,83,92,113,123,140,177,199,229,270,309,334,353,369,379,388,423,434,436,429,402,419
홍성군,계,계,100794,99469,101453,102298,102791,103010,103003,102784,102580,102415,102255,102095,101940,101796,101636,101471,101296,101115,100915,100710,100483
홍성군,계,0 - 4세,2882,2515,2412,2335,2258,2283,2318,2348,2392,2447,2488,2514,2533,2545,2547,2547,2538,2513,2483,2441,2392
홍성군,계,5 - 9세,4123,3835,3743,3514,3335,3054,2798,2615,2474,2350,2338,2345,2372,2422,2485,2534,2569,2594,2611,2620,2624
홍성군,계,10 - 14세,4754,4599,4637,4660,4494,4369,4171,3941,3647,3415,3101,2849,2670,2523,2396,2380,2380,2404,2454,2520,2573
홍성군,계,15 - 19세,5128,4950,4747,4737,4823,4858,4783,4759,4745,4563,4426,4206,3973,3682,3440,3122,2886,2718,2572,2451,2435
홍성군,계,20-24세,5797,5610,5533,4957,4619,4359,4334,4219,4253,4320,4339,4277,4266,4238,4081,3970,3769,3571,3316,3109,2843
홍성군,계,25-29세,4919,5003,5258,5379,5225,4980,4711,4502,4075,3890,3711,3735,3616,3651,3701,3715,3666,3660,3640,3528,3447
홍성군,계,30-34세,5016,5078,5577,5795,5892,5888,5783,5597,5513,5282,5055,4799,4619,4257,4080,3898,3926,3802,3841,3883,3906
홍성군,계,35-39세,5604,5186,5312,5452,5631,5877,6034,6101,6115,6088,6011,5881,5734,5663,5462,5262,5001,4822,4466,4275,4090
홍성군,계,40-44세,6856,6667,6799,6678,6487,6152,5889,5751,5734,5797,5956,6083,6168,6209,6215,6160,6046,5918,5844,5654,5454
홍성군,계,45-49세,7270,6947,6855,6863,6960,7213,7250,7220,6964,6674,6289,6008,5873,5863,5919,6068,6203,6313,6377,6411,6375
홍성군,계,50-54세,7876,7851,7977,8137,8003,7728,7491,7223,7160,7218,7445,7471,7444,7182,6884,6499,6219,6087,6082,6140,6289
홍성군,계,55-59세,7504,7378,7795,7750,8163,8354,8548,8504,8548,8321,8005,7753,7492,7450,7532,7775,7821,7798,7521,7211,6822
홍성군,계,60-64세,8620,8816,8750,8672,8177,8081,8039,8389,8340,8732,8911,9101,9052,9069,8816,8491,8234,7973,7948,8059,8317
홍성군,계,65-69세,6901,7271,7775,8127,8699,9053,9341,9233,9122,8620,8525,8482,8848,8839,9239,9423,9616,9561,9556,9276,8947
홍성군,계,70-74세,5662,5698,5766,6226,6732,6984,7431,7907,8251,8817,9162,9438,9344,9241,8777,8705,8674,9046,9068,9462,9650
홍성군,계,75-79세,4275,4174,4406,4829,5142,5379,5463,5537,5967,6435,6684,7113,7578,7940,8503,8843,9109,9022,8937,8528,8482
홍성군,계,80-84세,3975,4072,4005,3893,3725,3666,3648,3861,4220,4476,4691,4779,4871,5285,5715,5966,6363,6794,7153,7687,7998
홍성군,계,85-89세,2636,2710,2831,2813,2746,2894,3019,2991,2904,2768,2754,2775,2963,3249,3433,3609,3685,3789,4156,4504,4721
홍성군,계,90-94세,801,898,1032,1220,1386,1491,1551,1624,1622,1600,1710,1794,1785,1728,1638,1662,1703,1836,2017,2116,2236
홍성군,계,95세이상,195,211,243,261,294,347,401,462,534,602,654,692,739,760,773,842,888,894,873,835,882
예산군,계,계,76260,78867,78789,78952,79165,79422,79706,79987,80255,80520,80787,81043,81287,81497,81708,81891,82064,82210,82328,82412,82478
예산군,계,0 - 4세,1256,1421,1442,1356,1296,1276,1241,1235,1269,1300,1328,1349,1367,1380,1390,1394,1396,1387,1370,1347,1317
예산군,계,5 - 9세,1931,1959,1876,1840,1767,1679,1614,1553,1441,1377,1351,1317,1320,1358,1391,1422,1446,1465,1481,1491,1497
예산군,계,10 - 14세,2525,2604,2559,2515,2460,2338,2240,2148,2059,1939,1813,1718,1636,1517,1454,1427,1397,1404,1443,1475,1509
예산군,계,15 - 19세,2956,3156,2963,2905,2867,2929,2905,2897,2863,2807,2682,2576,2453,2329,2167,2010,1895,1795,1670,1606,1569
예산군,계,20-24세,3235,2965,2938,2862,2802,2722,2796,2634,2624,2620,2684,2641,2633,2597,2544,2433,2345,2223,2100,1944,1811
예산군,계,25-29세,3447,3541,3425,3279,3131,3001,2799,2776,2647,2524,2431,2475,2334,2378,2381,2437,2377,2378,2359,2320,2228
예산군,계,30-34세,3205,3632,3633,3644,3646,3601,3513,3423,3327,3236,3109,2931,2884,2692,2554,2461,2487,2364,2422,2420,2470
예산군,계,35-39세,3255,3556,3548,3620,3670,3684,3751,3786,3797,3799,3758,3685,3604,3527,3446,3310,3135,3060,2844,2697,2600
예산군,계,40-44세,3935,4279,4365,4226,4114,3987,3854,3785,3829,3855,3878,3964,4023,4047,4068,4038,3970,3894,3823,3741,3597
예산군,계,45-49세,5002,4910,4604,4580,4563,4712,4825,4879,4725,4588,4418,4247,4161,4191,4212,4251,4360,4436,4482,4517,4491
예산군,계,50-54세,6126,6397,6168,6022,5854,5665,5399,5185,5186,5203,5380,5496,5533,5358,5188,4976,4773,4668,4690,4711,4769
예산군,계,55-59세,6376,6459,6705,6549,6768,6891,7026,6896,6799,6640,6433,6167,5953,5961,6006,6210,6337,6370,6170,5961,5706
예산군,계,60-64세,8381,8474,8241,8145,7542,7201,7152,7487,7414,7702,7884,8052,7938,7841,7659,7417,7139,6916,6931,7007,7237
예산군,계,65-69세,6913,7461,7764,8075,8621,8967,9025,8890,8804,8233,7951,7930,8284,8254,8568,8772,8951,8846,8744,8542,8280
예산군,계,70-74세,5700,5715,5861,6226,6759,6974,7487,7886,8239,8814,9168,9252,9147,9073,8547,8302,8302,8668,8671,8994,9212
예산군,계,75-79세,4308,4325,4514,4834,5106,5344,5355,5540,5930,6458,6701,7209,7617,7993,8576,8929,9023,8934,8879,8405,8208
예산군,계,80-84세,4194,4256,4092,3973,3727,3641,3712,3901,4197,4432,4664,4692,4881,5256,5737,5981,6451,6838,7214,7766,8095
예산군,계,85-89세,2570,2670,2819,2874,2870,3036,3109,3021,2948,2769,2748,2839,3000,3240,3404,3608,3645,3818,4149,4536,4757
예산군,계,90-94세,768,896,1053,1182,1325,1446,1509,1609,1646,1652,1778,1831,1788,1749,1641,1664,1751,1862,2011,2098,2243
예산군,계,95세이상,177,191,219,245,277,328,394,456,511,572,628,672,731,756,775,849,884,884,875,834,882
태안군,계,계,60563,60454,60194,59723,59457,59379,59456,59685,59928,60164,60403,60653,60879,61091,61280,61467,61639,61777,61896,61993,62067
태안군,계,0 - 4세,1021,929,833,742,692,675,662,676,691,713,731,749,763,775,784,789,792,789,781,771,757
태안군,계,5 - 9세,1633,1452,1335,1221,1086,961,898,811,749,713,706,696,709,726,750,770,788,804,816,824,829
태안군,계,10 - 14세,1933,1884,1768,1722,1639,1528,1377,1288,1195,1073,960,906,823,764,729,721,709,723,741,765,787
태안군,계,15 - 19세,2001,1989,2050,1996,2001,1942,1903,1801,1790,1718,1618,1480,1400,1303,1173,1060,1002,908,853,816,803
태안군,계,20-24세,2736,2482,2149,1918,1770,1759,1756,1830,1784,1815,1788,1782,1710,1714,1645,1577,1464,1398,1298,1181,1088
태안군,계,25-29세,2605,2682,2735,2600,2459,2294,2102,1939,1824,1707,1693,1679,1711,1652,1703,1680,1681,1634,1655,1595,1550
태안군,계,30-34세,2314,2373,2375,2386,2327,2343,2329,2316,2250,2197,2097,1959,1850,1753,1639,1620,1599,1612,1564,1627,1598
태안군,계,35-39세,2662,2463,2395,2308,2242,2191,2250,2258,2325,2312,2350,2321,2297,2240,2198,2100,1976,1884,1784,1664,1636
태안군,계,40-44세,3413,3346,3227,2960,2810,2599,2426,2379,2357,2339,2334,2423,2444,2515,2508,2545,2503,2471,2412,2370,2267
태안군,계,45-49세,3862,3718,3599,3567,3519,3580,3553,3453,3238,3112,2906,2739,2691,2674,2666,2684,2785,2818,2897,2899,2934
태안군,계,50-54세,4731,4756,4612,4519,4380,4211,4099,3992,4004,4008,4108,4111,4034,3827,3680,3453,3270,3206,3181,3181,3211
태안군,계,55-59세,5270,5211,5438,5270,5359,5362,5422,5349,5308,5181,5010,4888,4755,4764,4792,4920,4946,4880,4667,4492,4232
태안군,계,60-64세,6734,6775,6503,6385,6041,6036,5982,6262,6194,6355,6419,6515,6448,6385,6225,6018,5863,5701,5710,5762,5921
태안군,계,65-69세,5730,5976,6346,6633,6993,7088,7196,7058,7019,6737,6765,6730,7021,6995,7183,7271,7383,7314,7238,7053,6812
태안군,계,70-74세,4819,4934,4891,5088,5408,5682,5953,6408,6756,7182,7332,7476,7357,7318,7049,7077,7050,7353,7357,7558,7665
태안군,계,75-79세,3684,3775,3920,4192,4398,4498,4617,4602,4843,5191,5484,5775,6223,6578,7005,7168,7314,7213,7188,6945,6979
태안군,계,80-84세,2964,3105,3172,3184,3215,3126,3212,3359,3603,3779,3889,4010,4010,4260,4589,4871,5152,5566,5899,6296,6450
태안군,계,85-89세,1738,1777,1906,1960,1908,2201,2325,2391,2391,2394,2349,2434,2567,2754,2881,2975,3086,3102,3341,3625,3869
태안군,계,90-94세,580,678,758,876,993,1032,1072,1148,1190,1170,1365,1451,1493,1488,1468,1456,1522,1622,1739,1815,1885
태안군,계,95세이상,133,149,182,196,217,271,322,365,417,468,499,529,573,606,613,712,754,779,775,754,794
